antecedents,consequents,support,confidence,lift
"Ginger, Onion",Chilli,0.012874663986510161,0.35800358187834874,2.916659597237269
"Chilli, Onion",Ginger,0.012874663986510161,0.27229665339985426,2.9119537868382186
Ginger,"Chilli, Onion",0.012874663986510161,0.1376822890832046,2.9119537868382186
Chilli,"Ginger, Onion",0.012874663986510161,0.1048900462962963,2.916659597237269
"Ginger, Potato",Chilli,0.010819753644000367,0.3662578393461155,2.9839071346365182
"Ginger, Chilli",Potato,0.010819753644000367,0.43704766391160976,2.272808814004247
"Potato, Chilli",Ginger,0.010819753644000367,0.2805539328545411,3.000257538929318
Ginger,"Potato, Chilli",0.010819753644000367,0.11570697694193675,3.0002575389293176
"Ginger, Tomato",Chilli,0.01448058450311881,0.3673886583865133,2.993119931306345
"Ginger, Chilli",Tomato,0.01448058450311881,0.5849214166416856,2.133557693625066
"Tomato, Chilli",Ginger,0.01448058450311881,0.2561092802932642,2.738845223702557
Ginger,"Tomato, Chilli",0.01448058450311881,0.1548560819716274,2.738845223702557
Chilli,"Ginger, Tomato",0.01448058450311881,0.11797350055279161,2.993119931306345
"Chilli, Lady Finger",Onion,0.0126939018488097,0.5065040822369813,2.1382040427116396
"Lady Finger, Onion",Chilli,0.0126939018488097,0.3285924035347714,2.6770463645098914
"Chilli, Onion",Lady Finger,0.0126939018488097,0.2684735691462526,2.6230980861718534
Lady Finger,"Chilli, Onion",0.0126939018488097,0.12402468426054689,2.623098086171854
Chilli,"Lady Finger, Onion",0.0126939018488097,0.10341737493090106,2.677046364509891
"Potato, Lady Finger",Chilli,0.011459047304020182,0.3246185728015377,2.644671516512362
"Potato, Chilli",Lady Finger,0.011459047304020182,0.2971306827944057,2.9030899684443696
"Chilli, Lady Finger",Potato,0.011459047304020182,0.4572316933880452,2.377773200921647
Lady Finger,"Potato, Chilli",0.011459047304020182,0.1119596433574945,2.9030899684443696
"Tomato, Lady Finger",Chilli,0.015339602227880094,0.32378346928043145,2.6378679178256066
"Tomato, Chilli",Lady Finger,0.015339602227880094,0.27130220370049174,2.6507350185868366
"Chilli, Lady Finger",Tomato,0.015339602227880094,0.6120711536020982,2.23258899684587
Lady Finger,"Tomato, Chilli",0.015339602227880094,0.14987427393521288,2.6507350185868366
Chilli,"Tomato, Lady Finger",0.015339602227880094,0.12497192855168601,2.6378679178256066
"Potato, Chilli",Onion,0.023309834255432274,0.6044190921274183,2.5515516885296785
"Potato, Onion",Chilli,0.023309834255432274,0.2536352677206684,2.0663696544988985
"Chilli, Onion",Potato,0.023309834255432274,0.4929984864622457,2.5637736975726244
Potato,"Chilli, Onion",0.023309834255432274,0.12121972298069356,2.5637736975726244
Chilli,"Potato, Onion",0.023309834255432274,0.1899055071862908,2.066369654498899
"Tomato, Chilli",Onion,0.029407508360911487,0.5201126929585652,2.195652713869566
"Tomato, Onion",Chilli,0.029407508360911487,0.27156976488038415,2.2124822240661053
"Chilli, Onion",Tomato,0.029407508360911487,0.6219631145243568,2.2686708853359474
Tomato,"Chilli, Onion",0.029407508360911487,0.10726674375166771,2.2686708853359474
Chilli,"Tomato, Onion",0.029407508360911487,0.23958333333333334,2.2124822240661057
Onion,"Tomato, Chilli",0.029407508360911487,0.1241436258236465,2.195652713869566
"Tomato, Potato",Chilli,0.023433876308868954,0.2830887650126953,2.3063276602212643
"Tomato, Chilli",Potato,0.023433876308868954,0.4144607004401776,2.1553482853287167
"Potato, Chilli",Tomato,0.023433876308868954,0.6076354764441084,2.216409433476141
Potato,"Tomato, Chilli",0.023433876308868954,0.12186478734240375,2.1553482853287167
Chilli,"Tomato, Potato",0.023433876308868954,0.19091607932559426,2.3063276602212643
"Coriander, Cucumber",Onion,0.011302934548733419,0.41988302941987315,1.7725337711128768
"Coriander, Onion",Cucumber,0.011302934548733419,0.31303218039814434,2.0480972920931517
"Cucumber, Onion",Coriander,0.011302934548733419,0.2318860281123406,1.9929021616566782
"Tomato, Coriander",Cucumber,0.015020485492115643,0.3170104101987503,2.0741259312943425
"Tomato, Cucumber",Coriander,0.015020485492115643,0.23455860136502668,2.0158711048734017
"Coriander, Cucumber",Tomato,0.015020485492115643,0.5579831436335709,2.0352977257144644
Coriander,"Tomato, Cucumber",0.015020485492115643,0.12909082211657832,2.0158711048734017
"Tomato, Ginger",Coriander,0.010497191295640453,0.2663255082073042,2.288885989946385
"Tomato, Coriander",Ginger,0.010497191295640453,0.22154536351787524,2.369216999905559
"Ginger, Coriander",Tomato,0.010497191295640453,0.5682454051106935,2.072730321453936
Ginger,"Tomato, Coriander",0.010497191295640453,0.1122574793441136,2.3692169999055586
"Tomato, Coriander",Lady Finger,0.011740527348357264,0.2477862245268981,2.42097415176904
"Tomato, Lady Finger",Coriander,0.011740527348357264,0.2478153357277925,2.129803689700225
"Coriander, Lady Finger",Tomato,0.011740527348357264,0.5893246767069341,2.1496190124996284
Coriander,"Tomato, Lady Finger",0.011740527348357264,0.10090182026920211,2.129803689700225
Lady Finger,"Tomato, Coriander",0.011740527348357264,0.11470982009907887,2.4209741517690406
"Coriander, Potato",Onion,0.01645730594442386,0.5419332315077461,2.2877679906782813
"Coriander, Onion",Potato,0.01645730594442386,0.4557813142286688,2.37023069512817
"Potato, Onion",Coriander,0.01645730594442386,0.1790726246027306,1.5390070008505372
Coriander,"Potato, Onion",0.01645730594442386,0.1414393133500835,1.5390070008505372
"Tomato, Coriander",Onion,0.021896337949924117,0.4621266788613111,1.95086509198921
"Tomato, Onion",Coriander,0.021896337949924117,0.2022062962908571,1.7378251215006864
"Coriander, Onion",Tomato,0.021896337949924117,0.6064140583710141,2.21195419239103
Coriander,"Tomato, Onion",0.021896337949924117,0.18818408158523556,1.7378251215006864
"Tomato, Potato",Coriander,0.017568648530022154,0.21223492646941108,1.8240143538748468
"Tomato, Coriander",Potato,0.017568648530022154,0.37078991088959373,1.9282440960127312
"Coriander, Potato",Tomato,0.017568648530022154,0.5785293475889156,2.110242000751275
Coriander,"Tomato, Potato",0.017568648530022154,0.15099054444067325,1.8240143538748468
"Ginger, Cucumber",Onion,0.011225010694651403,0.5095041024036958,2.1508686104291495
"Ginger, Onion",Cucumber,0.011225010694651403,0.3121319546295409,2.0422073227085216
"Cucumber, Onion",Ginger,0.011225010694651403,0.23028737663467552,2.462704517589717
Ginger,"Cucumber, Onion",0.011225010694651403,0.12004081574807614,2.4627045175897173
"Tomato, Ginger",Cucumber,0.013174962376560928,0.3342635617212139,2.1870093187731845
"Tomato, Cucumber",Ginger,0.013174962376560928,0.20573907212953269,2.200183743383806
"Ginger, Cucumber",Tomato,0.013174962376560928,0.5980125598517841,2.1813089103177576
Ginger,"Tomato, Cucumber",0.013174962376560928,0.1408936948172503,2.2001837433838056
"Cucumber, Lady Finger",Onion,0.013947574739312902,0.4539792089030755,1.9164705948597278
"Cucumber, Onion",Lady Finger,0.013947574739312902,0.28614230173187244,2.7957289294157706
"Lady Finger, Onion",Cucumber,0.013947574739312902,0.3610447884077062,2.3622327024705845
Lady Finger,"Cucumber, Onion",0.013947574739312902,0.13627358820376168,2.7957289294157706
"Potato, Cucumber",Lady Finger,0.012400229636827131,0.3159696896020747,3.0871548760616077
"Potato, Lady Finger",Cucumber,0.012400229636827131,0.35128093464680443,2.2983500613227577
"Cucumber, Lady Finger",Potato,0.012400229636827131,0.4036147176810594,2.098945180480072
Lady Finger,"Potato, Cucumber",0.012400229636827131,0.12115538498589952,3.0871548760616077
"Tomato, Cucumber",Lady Finger,0.01762457347291775,0.2752238138795648,2.689050776030486
"Tomato, Lady Finger",Cucumber,0.01762457347291775,0.37201391919259735,2.434001192945196
"Cucumber, Lady Finger",Tomato,0.01762457347291775,0.5736617348919467,2.0924869105396153
Cucumber,"Tomato, Lady Finger",0.01762457347291775,0.11531351555698911,2.434001192945196
Lady Finger,"Tomato, Cucumber",0.01762457347291775,0.17219939040338517,2.6890507760304856
"Tomato, Cucumber",Lemon,0.011402327219756401,0.178057754949153,2.128565623574122
"Tomato, Lemon",Cucumber,0.011402327219756401,0.39043426963742794,2.554521293522332
"Cucumber, Lemon",Tomato,0.011402327219756401,0.5365896249360758,1.9572627878371367
Lemon,"Tomato, Cucumber",0.011402327219756401,0.13630746807769084,2.128565623574122
"Potato, Cucumber",Onion,0.02276728279520816,0.5801321014668936,2.4490242984516324
"Potato, Onion",Cucumber,0.02276728279520816,0.24773174290971386,1.6208516043736108
"Cucumber, Onion",Potato,0.02276728279520816,0.4670835485712732,2.42900647624528
Potato,"Cucumber, Onion",0.02276728279520816,0.11839825556953806,2.4290064762452794
Cucumber,"Potato, Onion",0.02276728279520816,0.14896107544558781,1.6208516043736108
"Tomato, Cucumber",Onion,0.030040970984231287,0.46911720273005336,1.9803755479184153
"Tomato, Onion",Cucumber,0.030040970984231287,0.2774196074975891,1.8150924488552214
"Cucumber, Onion",Tomato,0.030040970984231287,0.616307332590196,2.248040871259225
Tomato,"Cucumber, Onion",0.030040970984231287,0.10957736021253804,2.248040871259225
Cucumber,"Tomato, Onion",0.030040970984231287,0.19655113811748465,1.8150924488552211
Onion,"Tomato, Cucumber",0.030040970984231287,0.12681778461049592,1.9803755479184155
"Tomato, Potato",Cucumber,0.023627360708460356,0.28542611880801355,1.8674772040364198
"Tomato, Cucumber",Potato,0.023627360708460356,0.3689628197858506,1.9187425493681163
"Potato, Cucumber",Tomato,0.023627360708460356,0.6020477078099252,2.1960275045187307
Potato,"Tomato, Cucumber",0.023627360708460356,0.12287097747925937,1.918742549368116
Cucumber,"Tomato, Potato",0.023627360708460356,0.15458836668088663,1.86747720403642
"Ginger, Garlic",Onion,0.011869870344248504,0.5728245993272023,2.418175720591797
"Ginger, Onion",Garlic,0.011869870344248504,0.3300634567337102,5.34730181892706
"Garlic, Onion",Ginger,0.011869870344248504,0.4108209263285356,4.393339165935575
Ginger,"Garlic, Onion",0.011869870344248504,0.12693697651677271,4.393339165935576
Garlic,"Ginger, Onion",0.011869870344248504,0.1923017467923945,5.34730181892706
"Tomato, Ginger",Garlic,0.011084270672482861,0.28122036998433186,4.556003293481155
"Tomato, Garlic",Ginger,0.011084270672482861,0.41253995186047426,4.411722509413726
"Ginger, Garlic",Tomato,0.011084270672482861,0.5349125746664791,1.9511455840495966
Ginger,"Tomato, Garlic",0.011084270672482861,0.11853573503776874,4.411722509413726
Garlic,"Tomato, Ginger",0.011084270672482861,0.17957438037821405,4.556003293481155
"Potato, Garlic",Onion,0.014354687119823033,0.7015505382194069,2.961591524321458
"Potato, Onion",Garlic,0.014354687119823033,0.156193942470194,2.530471446131935
"Garlic, Onion",Potato,0.014354687119823033,0.49682142169138893,2.5836543687250537
Garlic,"Potato, Onion",0.014354687119823033,0.23255783995465554,2.530471446131935
"Tomato, Garlic",Onion,0.016694258072142646,0.621335279958963,2.622963277255542
"Tomato, Onion",Garlic,0.016694258072142646,0.1541666054758443,2.49762690494963
"Garlic, Onion",Tomato,0.016694258072142646,0.5777949014319655,2.107563037040712
Garlic,"Tomato, Onion",0.016694258072142646,0.2704608302846052,2.49762690494963
"Tomato, Potato",Garlic,0.012102846765126372,0.14620628267892763,2.368663071775148
"Tomato, Garlic",Potato,0.012102846765126372,0.45044982835496983,2.342505005035172
"Potato, Garlic",Tomato,0.012102846765126372,0.5914972991878134,2.157543864073771
Garlic,"Tomato, Potato",0.012102846765126372,0.1960761580872881,2.368663071775148
"Tomato, Ginger",Lady Finger,0.01047042153624493,0.265646329408442,2.5954747816917023
"Tomato, Lady Finger",Ginger,0.01047042153624493,0.22100634419791212,2.3634527008209107
"Ginger, Lady Finger",Tomato,0.01047042153624493,0.6134828319848431,2.237738230894646
Ginger,"Tomato, Lady Finger",0.01047042153624493,0.11197120222219073,2.3634527008209107
Lady Finger,"Tomato, Ginger",0.01047042153624493,0.10230035969825745,2.595474781691702
"Ginger, Potato",Onion,0.01847272426564719,0.6253173869743489,2.639773718903325
"Ginger, Onion",Potato,0.01847272426564719,0.5136678876498898,2.671262196147389
"Potato, Onion",Ginger,0.01847272426564719,0.20100247446228034,2.1495303352655997
Ginger,"Potato, Onion",0.01847272426564719,0.19754822068848232,2.1495303352656
"Tomato, Ginger",Onion,0.021603990973555188,0.5481174643094904,2.313874693548985
"Tomato, Onion",Ginger,0.021603990973555188,0.19950655720852362,2.133532922673544
"Ginger, Onion",Tomato,0.021603990973555188,0.6007384860299374,2.1912519908823995
Ginger,"Tomato, Onion",0.021603990973555188,0.2310341406726095,2.133532922673544
"Tomato, Potato",Ginger,0.01758057565054491,0.21237900992254713,2.2711915643001572
"Tomato, Ginger",Potato,0.01758057565054491,0.44603890820326947,2.3195665957346225
"Ginger, Potato",Tomato,0.01758057565054491,0.5951173995352468,2.170748531791884
Ginger,"Tomato, Potato",0.01758057565054491,0.18800753957568628,2.2711915643001572
"Potato, Lady Finger",Onion,0.02101161065425822,0.5952291566554541,2.5127564292859055
"Potato, Onion",Lady Finger,0.02101161065425822,0.22862820194842276,2.2337923277993963
"Lady Finger, Onion",Potato,0.02101161065425822,0.5439033426642517,2.82849769773325
Potato,"Lady Finger, Onion",0.02101161065425822,0.10926811383456304,2.82849769773325
Lady Finger,"Potato, Onion",0.02101161065425822,0.20529214801233694,2.2337923277993963
"Tomato, Lady Finger",Onion,0.024358890767189497,0.5141597574211451,2.1705224310574365
"Tomato, Onion",Lady Finger,0.024358890767189497,0.22494725351112935,2.1978279353570933
"Lady Finger, Onion",Tomato,0.024358890767189497,0.6305505241780559,2.299994296333879
Lady Finger,"Tomato, Onion",0.024358890767189497,0.2379964625786921,2.1978279353570933
Onion,"Tomato, Lady Finger",0.024358890767189497,0.10283091596092371,2.1705224310574365
"Tomato, Potato",Lady Finger,0.021276392729863442,0.2570256692676398,2.511247357782581
"Tomato, Lady Finger",Potato,0.021276392729863442,0.4490953643717901,2.335461293482821
"Potato, Lady Finger",Tomato,0.021276392729863442,0.6027300576645843,2.198516441905415
Potato,"Tomato, Lady Finger",0.021276392729863442,0.11064507814513672,2.335461293482821
Lady Finger,"Tomato, Potato",0.021276392729863442,0.20787917867603073,2.5112473577825805
"Potato, Lemon",Onion,0.011466733670579292,0.6041896515606452,2.5505831065090367
"Potato, Onion",Lemon,0.011466733670579292,0.12477000190343253,1.491544903398141
"Lemon, Onion",Potato,0.011466733670579292,0.4780177890724269,2.485868553857232
Lemon,"Potato, Onion",0.011466733670579292,0.1370774056588828,1.491544903398141
"Tomato, Lemon",Onion,0.014525377466859833,0.4973726006262195,2.0996555461035853
"Tomato, Onion",Lemon,0.014525377466859833,0.13413762550237665,1.6035288019539113
"Lemon, Onion",Tomato,0.014525377466859833,0.6055245566543285,2.208709648462337
Lemon,"Tomato, Onion",0.014525377466859833,0.17364151959697094,1.603528801953911
"Tomato, Potato",Lemon,0.011313006339397082,0.13666475622680657,1.6337390199128852
"Tomato, Lemon",Potato,0.011313006339397082,0.3873757771021464,2.014496708779033
"Potato, Lemon",Tomato,0.011313006339397082,0.5960896585433978,2.174294940981253
Lemon,"Tomato, Potato",0.011313006339397082,0.13523969455974147,1.6337390199128852
"Tomato, Potato",Onion,0.049932492497841194,0.6032005737723289,2.5464077203676383
"Tomato, Onion",Potato,0.049932492497841194,0.46111200857650564,2.397952268995172
"Potato, Onion",Tomato,0.049932492497841194,0.5433175098488214,1.9818034016854509
Tomato,"Potato, Onion",0.049932492497841194,0.1821336174392569,1.9818034016854509
Potato,"Tomato, Onion",0.049932492497841194,0.2596673507840702,2.397952268995172
Onion,"Tomato, Potato",0.049932492497841194,0.2107897272022369,2.5464077203676383
"Capsicum, Potato, Tomato",Onion,0.01086719707896867,0.6765060141567806,2.8558662113842135
"Capsicum, Potato, Onion",Tomato,0.01086719707896867,0.7017594906377298,2.5597359196059766
"Capsicum, Tomato, Onion",Potato,0.01086719707896867,0.550711206028126,2.8639010945148864
"Tomato, Potato, Onion",Capsicum,0.01086719707896867,0.21763778524451804,2.268743619303225
"Capsicum, Potato","Tomato, Onion",0.01086719707896867,0.4169861787708361,3.8507457734054658
"Capsicum, Tomato","Potato, Onion",0.01086719707896867,0.26882728595969,2.9251207836931146
"Capsicum, Onion","Tomato, Potato",0.01086719707896867,0.34316203548711083,4.145507791577897
"Tomato, Potato","Capsicum, Onion",0.01086719707896867,0.13127923693403218,4.145507791577897
"Potato, Onion","Capsicum, Tomato",0.01086719707896867,0.11824641952806411,2.925120783693115
"Tomato, Onion","Capsicum, Potato",0.01086719707896867,0.1003553962962419,3.8507457734054658
Capsicum,"Tomato, Potato, Onion",0.01086719707896867,0.11328402375038336,2.268743619303225
"Tomato, Cucumber, Chilli",Onion,0.010333127126671851,0.577801490966757,2.4391856397553995
"Tomato, Cucumber, Onion",Chilli,0.010333127126671851,0.34396781422597095,2.802310025053908
"Tomato, Chilli, Onion",Cucumber,0.010333127126671851,0.35137717211046215,2.298979720830814
"Cucumber, Chilli, Onion",Tomato,0.010333127126671851,0.7171553658805784,2.6158938702979984
"Tomato, Cucumber","Chilli, Onion",0.010333127126671851,0.16136121883885815,3.4127585717483697
"Tomato, Chilli","Cucumber, Onion",0.010333127126671851,0.18275572723053773,3.749336025927936
"Cucumber, Chilli","Tomato, Onion",0.010333127126671851,0.3470543201524026,3.204945450250593
"Cucumber, Onion","Tomato, Chilli",0.010333127126671851,0.21198988608248825,3.749336025927936
"Chilli, Onion","Tomato, Cucumber",0.010333127126671851,0.218543640338584,3.4127585717483697
"Tomato, Potato, Chilli",Onion,0.015954776599731667,0.6808424005248038,2.874172241262426
"Tomato, Potato, Onion",Chilli,0.015954776599731667,0.3195269413082366,2.6031899319354275
"Tomato, Chilli, Onion",Potato,0.015954776599731667,0.5425409185954286,2.8214125908039085
"Potato, Chilli, Onion",Tomato,0.015954776599731667,0.6844654674459327,2.4966542898608446
"Tomato, Potato","Chilli, Onion",0.015954776599731667,0.19273883433284558,4.076389071125477
"Tomato, Chilli","Potato, Onion",0.015954776599731667,0.2821824182108821,3.07043852842082
"Tomato, Onion","Potato, Chilli",0.015954776599731667,0.14733770970094823,3.8204357764932024
"Potato, Chilli","Tomato, Onion",0.015954776599731667,0.4137039964262397,3.820435776493202
"Potato, Onion","Tomato, Chilli",0.015954776599731667,0.1736045820812016,3.07043852842082
"Chilli, Onion","Tomato, Potato",0.015954776599731667,0.33744043948651836,4.076389071125477
Chilli,"Tomato, Potato, Onion",0.015954776599731667,0.12998376174682147,2.6031899319354275
"Tomato, Potato, Coriander",Onion,0.01118260315501493,0.6365090141057554,2.6870191078668406
"Tomato, Potato, Onion",Coriander,0.01118260315501493,0.22395443519064073,1.92473553338799
"Tomato, Coriander, Onion",Potato,0.01118260315501493,0.5107065473956883,2.6558621361841905
"Coriander, Potato, Onion",Tomato,0.01118260315501493,0.6794917219609611,2.478512069993907
"Tomato, Potato","Coriander, Onion",0.01118260315501493,0.13508944380585236,3.7412711682080104
"Tomato, Coriander","Potato, Onion",0.01118260315501493,0.2360111206206962,2.568046735456084
"Tomato, Onion","Coriander, Potato",0.01118260315501493,0.10326807944037321,3.40058112741607
"Coriander, Potato","Tomato, Onion",0.01118260315501493,0.3682391446650666,3.4005811274160704
"Potato, Onion","Tomato, Coriander",0.01118260315501493,0.12167836604737818,2.5680467354560843
"Coriander, Onion","Tomato, Potato",0.01118260315501493,0.3096996300428681,3.7412711682080104
"Tomato, Potato, Cucumber",Onion,0.015569398083285228,0.6589562954321099,2.7817801756709097
"Tomato, Potato, Onion",Cucumber,0.015569398083285228,0.31180895053373037,2.040093981475926
"Tomato, Cucumber, Onion",Potato,0.015569398083285228,0.5182721321310724,2.695205963161274
"Potato, Cucumber, Onion",Tomato,0.015569398083285228,0.6838496373648122,2.494407989810687
"Tomato, Potato","Cucumber, Onion",0.015569398083285228,0.18808333786929388,3.858634939853669
"Tomato, Cucumber","Potato, Onion",0.015569398083285228,0.24313037287826927,2.645511612835026
"Tomato, Onion","Potato, Cucumber",0.015569398083285228,0.1437788514727407,3.6636224006903855
"Potato, Cucumber","Tomato, Onion",0.015569398083285228,0.3967231272118216,3.663622400690386
"Potato, Onion","Tomato, Cucumber",0.015569398083285228,0.1694112625525607,2.645511612835026
"Cucumber, Onion","Tomato, Potato",0.015569398083285228,0.3194149153095348,3.858634939853669
Cucumber,"Tomato, Potato, Onion",0.015569398083285228,0.10186697742493765,2.040093981475926
"Tomato, Potato, Ginger",Onion,0.012320980547131474,0.7008291873963516,2.95854634600965
"Tomato, Potato, Onion",Ginger,0.012320980547131474,0.24675276419786507,2.638786180980496
"Tomato, Ginger, Onion",Potato,0.012320980547131474,0.570310391363023,2.9658240765021913
"Ginger, Potato, Onion",Tomato,0.012320980547131474,0.6669823232323232,2.432882822815121
"Tomato, Potato","Ginger, Onion",0.012320980547131474,0.1488414089440604,4.138807629436043
"Tomato, Ginger","Potato, Onion",0.012320980547131474,0.3125970855832532,3.4013817782566127
"Tomato, Onion","Ginger, Potato",0.012320980547131474,0.11378066272108243,3.8515719542931355
"Ginger, Potato","Tomato, Onion",0.012320980547131474,0.4170756435217169,3.8515719542931355
"Potato, Onion","Tomato, Ginger",0.012320980547131474,0.13406509739229744,3.401381778256612
"Ginger, Onion","Tomato, Potato",0.012320980547131474,0.34260740107456344,4.138807629436043
Ginger,"Tomato, Potato, Onion",0.012320980547131474,0.13176117118521563,2.638786180980496
"Tomato, Potato, Lady Finger",Onion,0.014379866596482188,0.675860178887311,2.8531398215434707
"Tomato, Potato, Onion",Lady Finger,0.014379866596482188,0.2879861564512105,2.813744154530314
"Tomato, Lady Finger, Onion",Potato,0.014379866596482188,0.5903333913649025,3.0699510508458467
"Potato, Lady Finger, Onion",Tomato,0.014379866596482188,0.6843771680857773,2.4963322093661975
"Tomato, Potato","Lady Finger, Onion",0.014379866596482188,0.17371341480985786,4.496718911053845
"Tomato, Lady Finger","Potato, Onion",0.014379866596482188,0.30352567330178015,3.302675367159769
"Tomato, Onion","Potato, Lady Finger",0.014379866596482188,0.13279387504344548,3.761862312782812
"Potato, Lady Finger","Tomato, Onion",0.014379866596482188,0.40736124459394524,3.7618623127828124
"Potato, Onion","Tomato, Lady Finger",0.014379866596482188,0.15646792139400478,3.3026753671597695
"Lady Finger, Onion","Tomato, Potato",0.014379866596482188,0.3722350293649487,4.496718911053845
Lady Finger,"Tomato, Potato, Onion",0.014379866596482188,0.1404972588869294,2.8137441545303137
