cohort_week,purchase_week,l0_category,customer_count,cohort_index,min_val,mean_val,final_customer_count
2022-04-18,2022-06-13,"Chicken, Meat & Fish",477,8,6,528.1666666666666,477.0
2022-03-28,2022-05-09,"Dry Fruits, Masala & Oil",47669,6,75,14315.0,47669.0
2022-05-23,2022-05-23,Instant & Frozen Food,178757,0,10267,42196.57142857143,178757.0
2022-04-18,2022-06-20,Baby Care,950,9,415,1834.8,950.0
2022-05-09,2022-06-27,"Tea, Coffee & Health Drinks",1867,7,36,6521.857142857143,1867.0
2022-04-11,2022-05-16,Paan Corner,622,5,2,557.6666666666666,622.0
2022-04-11,2022-06-13,Baby Care,1309,9,415,1834.8,1309.0
2022-04-18,2022-04-25,Vegetables & Fruits,18964,1,100,21224.384615384617,18964.0
2022-05-16,2022-05-23,Paan Corner,3,1,3,596.7692307692307,596.7692307692307
2022-05-02,2022-05-16,Sauces & Spreads,2318,2,12,4474.333333333333,2318.0
2022-06-20,2022-06-20,Dairy & Breakfast,49753,0,22088,124116.35714285714,49753.0
2022-06-13,2022-06-20,Specials,1112,1,1,532.25,1112.0
2022-04-18,2022-06-27,Sweet Tooth,2639,10,2639,10529.75,10529.75
2022-05-02,2022-06-27,Pet Care,128,8,128,262.2,262.2
2022-05-09,2022-06-27,Cleaning Essentials,1816,7,33,5784.571428571428,1816.0
2022-04-18,2022-04-25,Pharma & Wellness,1545,1,4,1777.3846153846155,1545.0
2022-04-18,2022-06-13,Cold Drinks & Juices,7797,8,45,8803.0,7797.0
2022-05-02,2022-06-13,Personal Care,3893,6,24,7575.5,3893.0
2022-04-11,2022-06-13,Home & Office,4647,9,1710,7188.6,4647.0
2022-04-11,2022-06-20,Cleaning Essentials,8423,10,2984,12518.25,8423.0
2022-05-30,2022-06-06,Organic & Premium,1794,1,8,2608.6153846153848,1794.0
2022-05-02,2022-06-06,Baby Care,720,5,2,1212.6666666666667,720.0
2022-05-02,2022-06-13,Vegetables & Fruits,10772,6,168,20783.625,10772.0
2022-05-02,2022-05-16,Bakery & Biscuits,4852,2,38,8526.25,4852.0
2022-05-09,2022-06-13,Instant & Frozen Food,3879,5,16,8712.0,3879.0
2022-05-02,2022-06-27,Specials,808,8,1,640.0,808.0
2022-04-18,2022-04-25,Cold Drinks & Juices,12400,1,24,12378.0,12400.0
2022-05-23,2022-06-20,Sweet Tooth,98,4,14,6128.1,98.0
2022-06-13,2022-06-20,Pet Care,153,1,2,300.4166666666667,153.0
2022-04-18,2022-05-16,Baby Care,703,4,1,1179.8,703.0
2022-05-02,2022-06-13,Pharma & Wellness,950,6,4,1588.625,950.0
2022-03-28,2022-04-11,Cleaning Essentials,25320,2,16,6414.0,25320.0
2022-06-13,2022-06-27,Dairy & Breakfast,6787,2,80,21660.916666666668,6787.0
2022-04-11,2022-06-20,Paan Corner,819,10,438,1095.25,819.0
2022-04-18,2022-06-13,Paan Corner,520,8,4,549.1666666666666,520.0
2022-05-16,2022-05-30,Munchies,3777,2,47,11448.333333333334,3777.0
2022-05-02,2022-06-06,Cleaning Essentials,3687,5,20,7490.444444444444,3687.0
2022-05-23,2022-06-06,"Dry Fruits, Masala & Oil",146,2,48,12986.416666666666,146.0
2022-03-28,2022-05-16,"Atta, Rice & Dal",34755,7,91,10535.285714285714,34755.0
2022-04-04,2022-05-23,Organic & Premium,25,7,25,2304.285714285714,2304.285714285714
2022-04-18,2022-04-25,Personal Care,6316,1,16,7192.692307692308,6316.0
2022-06-06,2022-06-27,Dairy & Breakfast,8145,3,95,21902.0,8145.0
2022-03-28,2022-05-23,Dairy & Breakfast,155,8,155,17252.5,17252.5
2022-04-25,2022-04-25,Home & Office,10768,0,6212,24283.85714285714,10768.0
2022-04-18,2022-04-18,Pet Care,645,0,400,1396.7142857142858,645.0
2022-04-18,2022-05-02,"Atta, Rice & Dal",10026,2,45,11105.583333333334,10026.0
2022-04-11,2022-05-16,"Dry Fruits, Masala & Oil",14174,5,71,14849.222222222223,14174.0
2022-03-28,2022-05-09,Personal Care,24714,6,24,7575.5,24714.0
2022-06-20,2022-06-27,Munchies,6441,1,32,11809.153846153846,6441.0
2022-03-28,2022-06-06,"Chicken, Meat & Fish",2289,10,311,1209.75,2289.0
2022-04-11,2022-04-11,"Dry Fruits, Masala & Oil",56669,0,17177,91235.14285714286,56669.0
2022-05-09,2022-05-30,Vegetables & Fruits,9120,3,106,19927.727272727272,9120.0
2022-05-16,2022-06-06,Munchies,4769,3,46,11580.181818181818,4769.0
2022-05-16,2022-06-20,"Tea, Coffee & Health Drinks",2414,5,20,8259.888888888889,2414.0
2022-05-02,2022-05-23,"Dry Fruits, Masala & Oil",62,3,62,13691.09090909091,13691.09090909091
2022-05-09,2022-05-30,Pharma & Wellness,716,3,6,1711.7272727272727,716.0
2022-04-25,2022-05-09,Specials,2,2,1,459.9166666666667,2.0
2022-04-25,2022-05-30,"Tea, Coffee & Health Drinks",3799,5,20,8259.888888888889,3799.0
2022-05-23,2022-05-30,Cold Drinks & Juices,91,1,24,12378.0,91.0
2022-05-09,2022-05-30,Personal Care,3137,3,23,7276.0,3137.0
2022-05-02,2022-05-02,Paan Corner,1380,0,1040,3129.5714285714284,1380.0
2022-04-04,2022-05-16,Munchies,27121,6,44,12057.875,27121.0
2022-04-11,2022-06-27,"Dry Fruits, Masala & Oil",10367,11,10367,30253.0,30253.0
2022-05-02,2022-05-30,Baby Care,526,4,1,1179.8,526.0
2022-04-25,2022-05-09,"Tea, Coffee & Health Drinks",5426,2,17,7345.0,5426.0
2022-04-04,2022-05-30,Home & Office,10301,8,22,3871.0,10301.0
2022-04-11,2022-05-09,Sweet Tooth,7328,4,14,6128.1,7328.0
2022-06-27,2022-06-27,"Tea, Coffee & Health Drinks",7190,0,7190,32406.85714285714,32406.85714285714
2022-04-04,2022-05-02,"Chicken, Meat & Fish",1758,4,14,781.5555555555555,1758.0
2022-04-25,2022-05-09,Pet Care,191,2,1,264.3333333333333,191.0
2022-03-28,2022-05-09,Vegetables & Fruits,71748,6,168,20783.625,71748.0
2022-03-28,2022-05-09,Pharma & Wellness,5106,6,4,1588.625,5106.0
2022-04-18,2022-06-20,Bakery & Biscuits,6868,9,3188,13151.0,6868.0
2022-05-30,2022-06-06,Pharma & Wellness,1405,1,4,1777.3846153846155,1405.0
2022-04-11,2022-06-27,"Atta, Rice & Dal",8740,11,8740,26469.333333333332,26469.333333333332
2022-05-30,2022-06-06,Vegetables & Fruits,15714,1,100,21224.384615384617,15714.0
2022-06-27,2022-06-27,Home & Office,6212,0,6212,24283.85714285714,24283.85714285714
2022-04-25,2022-06-06,Sauces & Spreads,2726,6,16,4745.375,2726.0
2022-04-18,2022-04-25,Organic & Premium,2094,1,8,2608.6153846153848,2094.0
2022-05-09,2022-06-20,"Atta, Rice & Dal",5669,6,67,12357.75,5669.0
2022-04-04,2022-05-02,Cold Drinks & Juices,32487,4,16,11923.7,32487.0
2022-04-04,2022-04-11,Sauces & Spreads,13121,1,12,4553.538461538462,13121.0
2022-04-04,2022-05-23,Personal Care,45,7,45,6508.714285714285,6508.714285714285
2022-05-16,2022-06-27,Bakery & Biscuits,1858,6,33,8913.75,1858.0
2022-05-30,2022-06-13,Cleaning Essentials,3095,2,16,6414.0,3095.0
2022-05-30,2022-06-20,Home & Office,3116,3,13,4736.363636363636,3116.0
2022-04-11,2022-04-25,Dairy & Breakfast,26600,2,80,21660.916666666668,26600.0
2022-04-25,2022-05-23,Munchies,44,4,44,12052.7,12052.7
2022-05-02,2022-06-06,Instant & Frozen Food,4864,5,16,8712.0,4864.0
2022-05-09,2022-05-23,Home & Office,9,2,9,4616.25,4616.25
2022-04-25,2022-05-02,Instant & Frozen Food,6052,1,12,8173.615384615385,6052.0
2022-04-18,2022-06-20,Sauces & Spreads,3589,9,1772,7232.0,3589.0
2022-04-04,2022-05-23,Vegetables & Fruits,279,7,279,17309.428571428572,17309.428571428572
2022-04-25,2022-06-06,Bakery & Biscuits,5376,6,33,8913.75,5376.0
2022-04-04,2022-05-23,Pharma & Wellness,11,7,11,1325.2857142857142,1325.2857142857142
2022-03-28,2022-04-04,Home & Office,21467,1,9,5031.615384615385,21467.0
2022-03-28,2022-06-06,Cold Drinks & Juices,35809,10,4633,18824.5,35809.0
2022-05-16,2022-06-27,Sauces & Spreads,988,6,16,4745.375,988.0
2022-04-25,2022-05-02,Baby Care,734,1,3,1078.2307692307693,734.0
2022-04-04,2022-06-20,Munchies,28710,11,7800,23396.666666666668,28710.0
2022-04-04,2022-04-11,Bakery & Biscuits,23918,1,20,8602.23076923077,23918.0
2022-05-02,2022-06-13,Organic & Premium,1243,6,5,2700.125,1243.0
2022-03-28,2022-06-13,Munchies,33680,11,7800,23396.666666666668,33680.0
2022-04-25,2022-05-30,Paan Corner,408,5,2,557.6666666666666,408.0
2022-04-25,2022-05-16,Cleaning Essentials,3382,3,13,6894.909090909091,3382.0
2022-04-04,2022-06-06,"Atta, Rice & Dal",33145,9,4306,19055.0,33145.0
2022-05-30,2022-06-06,Personal Care,5034,1,16,7192.692307692308,5034.0
2022-04-25,2022-06-13,Dairy & Breakfast,12596,7,175,19509.0,12596.0
2022-05-23,2022-05-30,"Chicken, Meat & Fish",4,1,4,751.5,751.5
2022-05-23,2022-05-30,Pet Care,2,1,2,300.4166666666667,300.4166666666667
2022-05-23,2022-06-13,Organic & Premium,28,3,5,2604.5454545454545,28.0
2022-04-18,2022-04-18,Sweet Tooth,18971,0,7327,30170.35714285714,18971.0
2022-04-04,2022-05-02,Personal Care,24024,4,19,7899.5,24024.0
2022-04-04,2022-06-20,Instant & Frozen Food,21323,11,5661,17028.666666666668,21323.0
2022-04-11,2022-05-09,"Atta, Rice & Dal",15419,4,35,12577.3,15419.0
2022-04-11,2022-05-30,Instant & Frozen Food,7337,7,45,7126.714285714285,7337.0
2022-04-04,2022-06-06,Munchies,29587,9,4241,16834.4,29587.0
2022-03-28,2022-04-11,Munchies,41033,2,47,11448.333333333334,41033.0
2022-04-04,2022-05-30,Sauces & Spreads,10250,8,15,3941.1666666666665,10250.0
2022-04-11,2022-04-18,Cleaning Essentials,8141,1,15,6261.846153846154,8141.0
2022-04-11,2022-05-09,Specials,10,4,1,951.6,10.0
2022-04-18,2022-05-30,Baby Care,637,6,6,1185.5,637.0
2022-06-13,2022-06-27,Instant & Frozen Food,2423,2,17,8040.166666666667,2423.0
2022-04-25,2022-05-30,"Atta, Rice & Dal",6233,5,50,12834.666666666666,6233.0
2022-04-18,2022-05-02,Paan Corner,518,2,1,552.6666666666666,518.0
2022-05-16,2022-05-16,Munchies,75177,0,12991,67901.64285714286,75177.0
2022-04-11,2022-04-18,Instant & Frozen Food,10471,1,12,8173.615384615385,10471.0
2022-04-11,2022-05-09,Pet Care,319,4,4,330.6666666666667,319.0
2022-04-04,2022-05-02,Vegetables & Fruits,54811,4,125,20268.0,54811.0
2022-04-04,2022-05-30,Bakery & Biscuits,18708,8,35,7317.0,18708.0
2022-04-25,2022-05-09,Sweet Tooth,4185,2,11,6190.833333333333,4185.0
2022-04-25,2022-06-20,Cold Drinks & Juices,5819,8,45,8803.0,5819.0
2022-05-23,2022-06-20,"Tea, Coffee & Health Drinks",106,4,17,8126.5,106.0
2022-04-11,2022-05-09,Instant & Frozen Food,10357,4,17,8647.1,10357.0
2022-04-04,2022-05-02,Pharma & Wellness,4521,4,3,1654.4,4521.0
2022-05-16,2022-05-30,Cold Drinks & Juices,3944,2,18,11940.0,3944.0
2022-05-30,2022-06-20,Bakery & Biscuits,5514,3,23,8671.818181818182,5514.0
2022-04-18,2022-06-06,Pharma & Wellness,1360,7,11,1325.2857142857142,1360.0
2022-03-28,2022-06-27,Personal Care,14886,13,14886,14886.0,14886.0
2022-05-09,2022-05-23,Bakery & Biscuits,38,2,38,8526.25,8526.25
2022-04-18,2022-06-06,Vegetables & Fruits,14047,7,279,17309.428571428572,14047.0
2022-05-16,2022-06-27,Home & Office,1003,6,21,4728.125,1003.0
2022-04-18,2022-06-06,"Tea, Coffee & Health Drinks",5714,7,36,6521.857142857143,5714.0
2022-03-28,2022-04-04,Sauces & Spreads,17223,1,12,4553.538461538462,17223.0
2022-04-25,2022-06-20,Personal Care,5164,8,42,6999.666666666667,5164.0
2022-04-25,2022-06-20,"Chicken, Meat & Fish",425,8,6,528.1666666666666,425.0
2022-04-11,2022-05-16,Organic & Premium,2498,5,4,2806.777777777778,2498.0
2022-04-18,2022-05-23,"Atta, Rice & Dal",50,5,50,12834.666666666666,12834.666666666666
2022-06-06,2022-06-06,"Dry Fruits, Masala & Oil",27555,0,17177,91235.14285714286,27555.0
2022-06-27,2022-06-27,Bakery & Biscuits,9766,0,9766,46938.357142857145,46938.357142857145
2022-04-18,2022-06-13,Cleaning Essentials,4529,8,39,6000.5,4529.0
2022-04-25,2022-04-25,"Dry Fruits, Masala & Oil",40798,0,17177,91235.14285714286,40798.0
2022-04-11,2022-05-23,Munchies,44,6,44,12057.875,12057.875
2022-04-18,2022-06-20,Home & Office,3535,9,1710,7188.6,3535.0
2022-05-16,2022-05-30,"Chicken, Meat & Fish",287,2,6,809.0909090909091,287.0
2022-04-18,2022-05-16,Dairy & Breakfast,16249,4,93,22408.8,16249.0
2022-05-30,2022-06-27,Munchies,4155,4,44,12052.7,4155.0
2022-05-09,2022-05-23,Sauces & Spreads,12,2,12,4474.333333333333,4474.333333333333
2022-04-25,2022-06-20,Vegetables & Fruits,10660,8,236,14933.666666666666,10660.0
2022-06-06,2022-06-06,"Atta, Rice & Dal",21347,0,12601,72611.35714285714,21347.0
2022-05-30,2022-06-20,Sauces & Spreads,2836,3,8,4593.272727272727,2836.0
2022-04-04,2022-04-11,Home & Office,13467,1,9,5031.615384615385,13467.0
2022-04-25,2022-06-20,Pharma & Wellness,1156,8,7,1365.5,1156.0
2022-04-25,2022-06-13,"Dry Fruits, Masala & Oil",8049,7,127,12226.857142857143,8049.0
2022-04-25,2022-06-06,Home & Office,2596,6,21,4728.125,2596.0
2022-05-09,2022-06-13,Munchies,5951,5,54,12302.888888888889,5951.0
2022-04-11,2022-05-30,Paan Corner,555,7,8,554.4285714285714,555.0
2022-06-27,2022-06-27,Sauces & Spreads,5935,0,5935,22254.35714285714,22254.35714285714
2022-04-11,2022-05-02,"Tea, Coffee & Health Drinks",9805,3,18,7583.272727272727,9805.0
2022-04-11,2022-05-02,Baby Care,1396,3,3,1072.4545454545455,1396.0
2022-03-28,2022-04-04,Bakery & Biscuits,30809,1,20,8602.23076923077,30809.0
2022-03-28,2022-06-27,Vegetables & Fruits,40248,13,40248,40248.0,40248.0
2022-05-16,2022-06-20,Munchies,4260,5,54,12302.888888888889,4260.0
2022-04-18,2022-06-06,Personal Care,6330,7,45,6508.714285714285,6330.0
2022-06-13,2022-06-13,"Tea, Coffee & Health Drinks",12472,0,7190,32406.85714285714,12472.0
2022-03-28,2022-06-27,Pharma & Wellness,3052,13,3052,3052.0,3052.0
2022-05-23,2022-05-30,Sweet Tooth,58,1,12,6560.7692307692305,58.0
2022-04-18,2022-04-18,Bakery & Biscuits,25411,0,9766,46938.357142857145,25411.0
2022-05-23,2022-06-06,Cleaning Essentials,76,2,16,6414.0,76.0
2022-05-30,2022-05-30,Instant & Frozen Food,70696,0,10267,42196.57142857143,70696.0
2022-05-23,2022-06-06,Sweet Tooth,73,2,11,6190.833333333333,73.0
2022-04-11,2022-06-06,Paan Corner,730,8,4,549.1666666666666,730.0
2022-03-28,2022-05-16,Instant & Frozen Food,24433,7,45,7126.714285714285,24433.0
2022-05-09,2022-05-09,Cleaning Essentials,14841,0,8524,38305.71428571428,14841.0
2022-03-28,2022-05-23,Baby Care,1,8,1,972.6666666666666,972.6666666666666
2022-05-23,2022-06-13,Vegetables & Fruits,220,3,106,19927.727272727272,220.0
2022-06-13,2022-06-27,Baby Care,313,2,2,1049.5,313.0
2022-05-16,2022-05-23,Instant & Frozen Food,12,1,12,8173.615384615385,8173.615384615385
2022-05-02,2022-06-27,Cold Drinks & Juices,3592,8,45,8803.0,3592.0
2022-03-28,2022-04-11,Instant & Frozen Food,29783,2,17,8040.166666666667,29783.0
2022-05-23,2022-06-13,Pharma & Wellness,20,3,6,1711.7272727272727,20.0
2022-04-18,2022-04-18,Sauces & Spreads,13810,0,5935,22254.35714285714,13810.0
2022-04-11,2022-05-23,Cold Drinks & Juices,36,6,36,11457.75,11457.75
2022-05-23,2022-06-13,Personal Care,81,3,23,7276.0,81.0
2022-04-04,2022-05-02,Organic & Premium,7943,4,8,2738.1,7943.0
2022-03-28,2022-06-27,Instant & Frozen Food,17159,13,17159,17159.0,17159.0
2022-03-28,2022-05-30,Cleaning Essentials,21074,9,2348,11050.4,21074.0
2022-04-18,2022-04-25,Sweet Tooth,5736,1,12,6560.7692307692305,5736.0
2022-03-28,2022-05-02,Dairy & Breakfast,79300,5,72,22873.444444444445,79300.0
2022-04-25,2022-06-13,Baby Care,674,7,7,1004.4285714285714,674.0
2022-05-02,2022-06-20,Baby Care,679,7,7,1004.4285714285714,679.0
2022-03-28,2022-05-02,Munchies,42064,5,54,12302.888888888889,42064.0
2022-05-02,2022-05-16,Cold Drinks & Juices,6616,2,18,11940.0,6616.0
2022-04-25,2022-05-16,Paan Corner,464,3,2,564.6363636363636,464.0
2022-04-11,2022-05-16,Vegetables & Fruits,20108,5,139,20616.88888888889,20108.0
2022-04-04,2022-05-23,Paan Corner,8,7,8,554.4285714285714,554.4285714285714
2022-04-11,2022-06-13,Bakery & Biscuits,9705,9,3188,13151.0,9705.0
2022-04-25,2022-04-25,Sauces & Spreads,11726,0,5935,22254.35714285714,11726.0
2022-03-28,2022-04-25,"Tea, Coffee & Health Drinks",29517,4,17,8126.5,29517.0
2022-04-11,2022-05-23,"Chicken, Meat & Fish",2,6,2,728.625,728.625
2022-05-23,2022-06-20,Specials,23,4,1,951.6,23.0
2022-04-18,2022-06-27,Pet Care,147,10,147,543.75,543.75
2022-04-11,2022-05-16,Pharma & Wellness,1455,5,4,1653.6666666666667,1455.0
2022-05-02,2022-06-27,Sweet Tooth,2053,8,33,4924.166666666667,2053.0
2022-05-16,2022-06-13,"Atta, Rice & Dal",4127,4,35,12577.3,4127.0
2022-05-16,2022-06-06,"Dry Fruits, Masala & Oil",5124,3,62,13691.09090909091,5124.0
2022-04-11,2022-06-06,Dairy & Breakfast,23007,8,155,17252.5,23007.0
2022-03-28,2022-04-04,"Tea, Coffee & Health Drinks",26196,1,13,7347.0,26196.0
2022-04-11,2022-04-11,Baby Care,4027,0,1253,5108.285714285715,4027.0
2022-04-18,2022-06-06,Baby Care,913,7,7,1004.4285714285714,913.0
2022-04-18,2022-06-06,Organic & Premium,1937,7,25,2304.285714285714,1937.0
2022-05-02,2022-05-16,"Chicken, Meat & Fish",433,2,6,809.0909090909091,433.0
2022-05-16,2022-05-23,Cleaning Essentials,15,1,15,6261.846153846154,6261.846153846154
2022-03-28,2022-06-27,Organic & Premium,5982,13,5982,5982.0,5982.0
2022-05-23,2022-06-20,Pet Care,4,4,4,330.6666666666667,330.6666666666667
2022-04-25,2022-04-25,Bakery & Biscuits,22353,0,9766,46938.357142857145,22353.0
2022-06-13,2022-06-20,Sweet Tooth,3154,1,12,6560.7692307692305,3154.0
2022-04-11,2022-06-13,Sauces & Spreads,5161,9,1772,7232.0,5161.0
2022-04-18,2022-06-27,Specials,1077,10,1077,2341.75,2341.75
2022-05-02,2022-06-13,Paan Corner,488,6,2,607.25,488.0
2022-04-04,2022-05-30,Munchies,22869,8,88,9317.666666666666,22869.0
2022-04-04,2022-06-27,Dairy & Breakfast,35050,12,35050,51307.0,51307.0
2022-06-06,2022-06-27,Munchies,4108,3,46,11580.181818181818,4108.0
2022-05-02,2022-05-16,Baby Care,533,2,2,1049.5,533.0
2022-04-25,2022-06-20,Paan Corner,511,8,4,549.1666666666666,511.0
2022-04-04,2022-04-04,Cleaning Essentials,54282,0,8524,38305.71428571428,54282.0
2022-03-28,2022-06-13,"Tea, Coffee & Health Drinks",21620,11,4603,14906.0,21620.0
2022-04-11,2022-05-16,Personal Care,7566,5,33,8029.111111111111,7566.0
2022-04-25,2022-06-20,Organic & Premium,1717,8,14,2145.6666666666665,1717.0
2022-04-04,2022-04-25,"Atta, Rice & Dal",35488,3,40,11755.454545454546,35488.0
2022-05-02,2022-06-27,"Chicken, Meat & Fish",278,8,6,528.1666666666666,278.0
2022-05-02,2022-05-16,Home & Office,2255,2,9,4616.25,2255.0
2022-05-02,2022-06-20,Dairy & Breakfast,12092,7,175,19509.0,12092.0
2022-04-18,2022-04-18,Personal Care,24712,0,10583,42527.92857142857,24712.0
2022-03-28,2022-03-28,"Atta, Rice & Dal",67033,0,12601,72611.35714285714,67033.0
2022-05-23,2022-06-13,Sauces & Spreads,56,3,8,4593.272727272727,56.0
2022-05-23,2022-06-06,Munchies,129,2,47,11448.333333333334,129.0
2022-06-06,2022-06-13,Instant & Frozen Food,5111,1,12,8173.615384615385,5111.0
2022-03-28,2022-04-18,Paan Corner,1515,3,2,564.6363636363636,1515.0
2022-03-28,2022-05-30,Dairy & Breakfast,59359,9,8263,31768.6,59359.0
2022-05-02,2022-05-02,Instant & Frozen Food,27561,0,10267,42196.57142857143,27561.0
2022-03-28,2022-05-02,Cleaning Essentials,28082,5,20,7490.444444444444,28082.0
2022-06-06,2022-06-20,Baby Care,687,2,2,1049.5,687.0
2022-04-04,2022-05-30,Organic & Premium,5703,8,14,2145.6666666666665,5703.0
2022-04-04,2022-06-06,Cold Drinks & Juices,28778,9,3857,15895.4,28778.0
2022-04-18,2022-04-25,Munchies,10840,1,32,11809.153846153846,10840.0
2022-03-28,2022-05-02,Cold Drinks & Juices,40820,5,29,11763.777777777777,40820.0
2022-05-23,2022-06-13,Bakery & Biscuits,101,3,23,8671.818181818182,101.0
2022-04-25,2022-06-06,Instant & Frozen Food,4967,6,33,8565.625,4967.0
2022-05-30,2022-06-13,Cold Drinks & Juices,7300,2,18,11940.0,7300.0
2022-04-18,2022-04-18,Pharma & Wellness,5879,0,2729,8269.785714285714,5879.0
2022-03-28,2022-03-28,Cold Drinks & Juices,52449,0,12275,54097.57142857143,52449.0
2022-03-28,2022-05-02,Sweet Tooth,21012,5,19,6138.0,21012.0
2022-05-09,2022-05-09,Dairy & Breakfast,40940,0,22088,124116.35714285714,40940.0
2022-04-18,2022-04-18,Vegetables & Fruits,48011,0,18019,157085.7857142857,48011.0
2022-05-23,2022-06-06,Dairy & Breakfast,223,2,80,21660.916666666668,223.0
2022-04-04,2022-04-18,Baby Care,2907,2,2,1049.5,2907.0
2022-06-06,2022-06-13,Paan Corner,653,1,3,596.7692307692307,653.0
2022-05-02,2022-06-13,Home & Office,2295,6,21,4728.125,2295.0
2022-05-02,2022-06-20,Cleaning Essentials,3976,7,33,5784.571428571428,3976.0
2022-03-28,2022-05-02,"Chicken, Meat & Fish",2733,5,6,814.375,2733.0
2022-05-02,2022-06-27,Munchies,4094,8,88,9317.666666666666,4094.0
2022-06-06,2022-06-27,"Tea, Coffee & Health Drinks",2134,3,18,7583.272727272727,2134.0
2022-05-16,2022-05-30,Specials,1,2,1,459.9166666666667,459.9166666666667
2022-05-30,2022-06-13,"Chicken, Meat & Fish",635,2,6,809.0909090909091,635.0
2022-04-11,2022-06-13,Personal Care,8843,9,2783,12413.0,8843.0
2022-04-18,2022-06-27,"Dry Fruits, Masala & Oil",6791,10,6791,25700.0,25700.0
2022-04-25,2022-04-25,Pharma & Wellness,4749,0,2729,8269.785714285714,4749.0
2022-04-04,2022-06-27,Cleaning Essentials,11700,12,11700,18364.5,18364.5
2022-03-28,2022-03-28,"Chicken, Meat & Fish",2395,0,872,2750.3571428571427,2395.0
2022-04-04,2022-04-04,Dairy & Breakfast,125607,0,22088,124116.35714285714,125607.0
2022-04-25,2022-04-25,Vegetables & Fruits,43182,0,18019,157085.7857142857,43182.0
2022-04-11,2022-05-16,Sauces & Spreads,4638,5,10,4936.111111111111,4638.0
2022-05-02,2022-05-09,"Tea, Coffee & Health Drinks",5442,1,13,7347.0,5442.0
2022-03-28,2022-04-04,Organic & Premium,11437,1,8,2608.6153846153848,11437.0
2022-05-09,2022-06-20,"Tea, Coffee & Health Drinks",3290,6,19,7951.5,3290.0
2022-04-18,2022-04-25,Home & Office,3933,1,9,5031.615384615385,3933.0
2022-04-04,2022-05-30,Sweet Tooth,12481,8,33,4924.166666666667,12481.0
2022-05-16,2022-05-30,Pet Care,57,2,1,264.3333333333333,57.0
2022-06-06,2022-06-27,Sweet Tooth,2107,3,20,6109.363636363636,2107.0
2022-05-16,2022-05-23,Dairy & Breakfast,68,1,68,22968.46153846154,22968.46153846154
2022-05-02,2022-05-30,"Tea, Coffee & Health Drinks",3584,4,17,8126.5,3584.0
2022-05-30,2022-06-20,Organic & Premium,1686,3,5,2604.5454545454545,1686.0
2022-04-25,2022-04-25,Personal Care,21733,0,10583,42527.92857142857,21733.0
2022-05-16,2022-05-16,"Atta, Rice & Dal",81366,0,12601,72611.35714285714,81366.0
2022-04-11,2022-06-06,Cleaning Essentials,8201,8,39,6000.5,8201.0
2022-04-25,2022-05-23,"Dry Fruits, Masala & Oil",56,4,56,14623.0,14623.0
2022-06-13,2022-06-20,Munchies,6036,1,32,11809.153846153846,6036.0
2022-05-09,2022-05-23,Organic & Premium,3,2,3,2454.5833333333335,2454.5833333333335
2022-06-20,2022-06-20,"Tea, Coffee & Health Drinks",15834,0,7190,32406.85714285714,15834.0
2022-04-11,2022-06-13,Pharma & Wellness,1786,9,644,2397.8,1786.0
2022-05-09,2022-05-09,Baby Care,2484,0,1253,5108.285714285715,2484.0
2022-04-18,2022-05-16,"Dry Fruits, Masala & Oil",9519,4,56,14623.0,9519.0
2022-05-30,2022-06-20,"Dry Fruits, Masala & Oil",8136,3,62,13691.09090909091,8136.0
2022-04-04,2022-06-06,"Chicken, Meat & Fish",1560,9,272,1014.8,1560.0
2022-04-11,2022-05-16,Bakery & Biscuits,9074,5,35,9023.0,9074.0
2022-04-11,2022-06-13,Vegetables & Fruits,19084,9,6859,27742.8,19084.0
2022-06-27,2022-06-27,Organic & Premium,2606,0,2606,11719.857142857143,11719.857142857143
2022-06-20,2022-06-27,Pet Care,196,1,2,300.4166666666667,196.0
2022-04-04,2022-05-30,Pharma & Wellness,3217,8,7,1365.5,3217.0
2022-04-04,2022-05-16,Specials,24,6,9,406.42857142857144,24.0
2022-04-18,2022-04-18,Munchies,33101,0,12991,67901.64285714286,33101.0
2022-05-16,2022-06-27,Baby Care,221,6,6,1185.5,221.0
2022-04-04,2022-05-02,Bakery & Biscuits,25679,4,33,8990.6,25679.0
2022-04-04,2022-05-30,Vegetables & Fruits,39033,8,236,14933.666666666666,39033.0
2022-04-11,2022-04-25,Cold Drinks & Juices,16410,2,18,11940.0,16410.0
2022-03-28,2022-05-09,Home & Office,17133,6,21,4728.125,17133.0
2022-05-16,2022-06-13,Instant & Frozen Food,2934,4,17,8647.1,2934.0
2022-04-04,2022-06-06,Sweet Tooth,15453,9,2071,8873.8,15453.0
2022-03-28,2022-04-11,Sweet Tooth,23097,2,11,6190.833333333333,23097.0
2022-05-16,2022-06-06,Pet Care,94,3,4,309.1,94.0
2022-04-25,2022-05-02,"Atta, Rice & Dal",7722,1,39,11190.23076923077,7722.0
2022-04-11,2022-04-18,Dairy & Breakfast,26975,1,68,22968.46153846154,26975.0
2022-04-11,2022-06-13,Cold Drinks & Juices,11364,9,3857,15895.4,11364.0
2022-05-30,2022-06-20,Baby Care,749,3,3,1072.4545454545455,749.0
2022-04-04,2022-05-02,Sauces & Spreads,14130,4,13,4811.9,14130.0
2022-04-04,2022-05-16,Pet Care,546,6,1,283.375,546.0
2022-06-20,2022-06-27,Specials,896,1,1,532.25,896.0
